productId,url,name,brand,memory,disk,cpu,gpu,price
16504749323,https://item.jd.com/16504749323.html,戴尔（DELL） OptiPlex7050MT商用台式电脑主机 i7高配定制版 带23.8英寸显示器-E2417H i7-7700 16G 1T RW 2G独显, 戴尔（DELL）,16G,,,,6699.0
11597437240,https://item.jd.com/11597437240.html,惠普（HP） 600 G3 MT商用办公台式电脑主机三年上门i5-7500 8G 500G 2G独显 台式机+23英寸显示器, 惠普（HP）,8G,500G,,,4999.0
27176204858,https://item.jd.com/27176204858.html,冠捷(AOC)商务办公一体机电脑整机台式电脑 赛扬G3930+4G+240G(win10正版) 21.5英寸, AOC,8G,120 GB,G3930,,2699.0
1577995946,https://item.jd.com/1577995946.html,联想（Lenovo）扬天M6201K系列 商用家用台式机电脑主机 可选i3/i5傲腾内存 标机奔腾G4560/4G/500G/集显 单主机, 联想（Lenovo）,4G,500G,,,2399.0
28480565658,https://item.jd.com/28480565658.html,戴尔（DELL） 灵越3670系列商用办公家用台式机主机酷睿八代i3 四核 三年上门 单主机(不含显示器) i3/4G/1T/集成/标配, 戴尔（DELL）,4G,1T,其它,Nvidia Geforce GTX1050,2598.0
31807151814,https://item.jd.com/31807151814.html,戴尔台式机 OptiPlex7060MT 八代六核i7商用绘图设计3D渲染建模台式机电脑 单主机 i7/16G/1T+256/P1000专业渲染显卡, 戴尔（DELL）,16G,,,,8699.0
22814703143,https://item.jd.com/22814703143.html,联想（Lenovo） 扬天T4900D商用家用办公台式机电脑T6900C升级款 主机+23英寸普通显示器 定制i5-7400/8G/1T+120G/2G独显, 联想（Lenovo）,4G,500G，1T，其他,,,5999.0
29191343244,https://item.jd.com/29191343244.html,联想（Lenovo） M710Q 1升迷你台式电脑套机/主机 炒股/期货/多屏显示 主机+2台20英寸液晶+双屏支架 i7/8G/256G SSD/集显DP*2/W10, 联想（Lenovo）,8G,256G SSD,i7-6700t,,8000.0
12595098219,https://item.jd.com/12595098219.html,联想（Lenovo） 拯救者Y700-34/刃7000家用游戏电竞台式机电脑LOL CF性能级独显 主机+21.5英寸低蓝光显示器 定制i3-6100 8G 1T+120G固态 2G, 联想（Lenovo）,8G,1TB；128G SSD,I3-6100,,4499.0
13207645872,https://item.jd.com/13207645872.html,【支持壁挂】 联想（Lenovo） 扬天S800 24英寸高清屏商用办公娱乐台式一体机电脑 【标配】i3-4160 8G 1T 黑色 2G独显 win7 相框底, 联想（Lenovo）,4G,1T,,,4899.0
24616506919,https://item.jd.com/24616506919.html,联想（Lenovo） E73S/E75S 小机箱 商用台式机电脑迷你主机I7四核电脑整机 主机+27英寸2K屏显示器 定制i7 8G 120G固态+1T 1G独 D刻, 联想（Lenovo）,8G,1TB；120G SSD,i7-7700,,9899.0
29665327467,https://item.jd.com/29665327467.html, 联想（Lenovo） 扬天台式机 T4900D 商务办公 家用娱乐游戏电脑主机i3 i5 i7 主机+19.5英寸显示器 标配I5-7400/4G/1T/2G/DVD, 联想（Lenovo）,4G,1T,,,4699.0
25102259550,https://item.jd.com/25102259550.html,惠普（HP）星系列 590商用家用办公台式机电脑主机 电脑整机 新品上市 i3-8100/4G/1T/2G独显 单主机（不含显示器）, 惠普（HP）,4G,1T,i3-8100,,2999.0
14864448059,https://item.jd.com/14864448059.html,联想（Lenovo） ThinkCentre M910T 18L机箱商务办公台式机电脑 标配i7-7700 8G 2T 刻录 2G 独显 主机+23英寸显示器, 联想（Lenovo）,,,,NVIDIA GT730,6999.0
11883558092,https://item.jd.com/11883558092.html,【三年上门】联想（Lenovo）扬天M2600k商用家用台式机 办公娱乐电脑 企采优选 【标配】J3355 4G内存 500G 核显 单主机+20英寸显示器, 联想（Lenovo）,4G,500G,,,2348.0
28037193683,https://item.jd.com/28037193683.html,办公游戏电脑吃鸡主机台式机整机全套现货i3i5i7/16G/1050独显/绝地求生网吧台式组装机 配置二（四核X4-8g+500） 电脑主机, 泊顿,8G,500G,,Nvidia Geforce GTX1050,998.0
28037193690,https://item.jd.com/28037193690.html,办公游戏电脑吃鸡主机台式机整机全套现货i3i5i7/16G/1050独显/绝地求生网吧台式组装机 配置四（i3/8+120g/750-2g独） 电脑主机+21..5显示器（全套）, 泊顿,8G,120G,,Nvidia Geforce GTX1050,3199.0
30904494782,https://item.jd.com/30904494782.html,戴尔（DELL）成就Vos3268 商用办公 台式机电脑 迷你主机 财务开票 可改Win7 主机+21.5英寸SE2218HV显示器 G4560 4G 128G固态硬盘 定制, 戴尔（DELL）,4G,,G4560,,2999.0
30901997970,https://item.jd.com/30901997970.html,戴尔（DELL）成就Vos3268 商用办公 台式机电脑 迷你主机 财务开票 可改Win7 单主机（定制win7旗舰版版） i3-7100 8G 256G固态硬盘 定制, 戴尔（DELL）,8G,,i3-7100,,3199.0
14809249484,https://item.jd.com/14809249484.html,戴尔（DELL） PowerEdge T30服务器主机 塔式 替代T20 台式小型ERP 至强四核E3-1225V5 8G内存|128G固态|1TSATA 双网卡, 戴尔（DELL）,,,,,5989.0
14941371052,https://item.jd.com/14941371052.html,联想（Lenovo）启天M415商用台式机办公电脑整机 i5-7500 8G 1T 2G独显 DVD光驱 单主机+19.5英寸高清显示器, 联想（Lenovo）,4G,1T,I3-6100,,5099.0
11094980629,https://item.jd.com/11094980629.html,戴尔（DELL） 成就3000系列台式电脑商用游戏主机 8代i7-8700 单主机 8G/128G+1T/GTX745-4G显卡, 戴尔（DELL）,其他,,i7-7700,其它,6199.0
26051671282,https://item.jd.com/26051671282.html,戴尔（DELL） OptiPlex 7060MT 设计绘图3D渲染建模台式机电脑 后期制作图形工作站 六核i7-8700 32G 1T+512G固态 P1000-4G专业图形显卡, 戴尔（DELL）,32G,1TB；512G SSD,i7-8700,,9099.0
14185763779,https://item.jd.com/14185763779.html,AOC 一体机电脑酷睿7代i3i5i7四核游戏 一体式台式办公家用整机 23.8英寸 七代i5-7400 8G内存120G固态硬盘, AOC,8G,120G固态,七代I5-7400,,4499.0
10326971847,https://item.jd.com/10326971847.html,联想（Lenovo） 天逸510A-15 台式机 家用办公电脑主机 G4560 4G 1TB三年保修 标配主机+19.5英寸显示器, 联想（Lenovo）,4G,1T,G4560,,2799.0
29741206048,https://item.jd.com/29741206048.html,联想（Lenovo） 天逸510pro 台式机电脑家用商用办公游戏设计新款八代四核I3-8100 8G 1TB机械 GT730-2G独显 定制 主机+19.5LED屏, 联想（Lenovo）,8G,1T,i3-8100,,4099.0
32409134806,https://item.jd.com/32409134806.html, 联想（Lenovo）台式机启天M5900A6-6420 BA8-7600B A10企业办公电脑整机 主机+19.5英寸液晶 定制:A8四核 4G 1T+128G 集显, 联想（Lenovo）,4G,1T,,,3899.0
14317699268,https://item.jd.com/14317699268.html,, 联想（Lenovo）,4G,,,,3449.0
27587415520,https://item.jd.com/27587415520.html,宏碁（acer） 宏基小囧 RL85 白色/粉色迷你主机可移动便携台式电脑主机 小囧迷你主机 i3-5005U 送键鼠套装 4G内存 128G固态 win10定制, 宏碁（acer）,4G,,,,1999.0
26466088676,https://item.jd.com/26466088676.html,宏碁（acer） 宏基小囧 RL85 白色/粉色迷你主机可移动便携台式电脑主机 粉色限量版i3-5005U 送键鼠套装 8G内存 128G固态 win10 定制, 宏碁（acer）,8G,1TB,,,2099.0
30269545641,https://item.jd.com/30269545641.html,联想（Lenovo） ThinkCentre E95 商用办公企业台式机 税控开票电脑 带串并口 单主机（含键鼠） 定制:i3-7100/8G/1T/集显/Win10, 联想（Lenovo）,8G,1T,,,3299.0
12194537463,https://item.jd.com/12194537463.html,惠普（HP） 288 G2MT家用办公游戏台式电脑主机3年上门正版win7系统九针串口PCI插槽 主机+ 23.8英寸显示屏 i7-6700/8G/1T+120G/2G独立, 惠普（HP）,8G,,,,6699.0
28060404746,https://item.jd.com/28060404746.html, 联想（Lenovo）启天B415M415奔腾双核酷睿i3家用办公炒股台式机电脑整机全套带PCI 主机+21.5英寸液晶 M415:i3-7100/8G/1T+128G定制, 联想（Lenovo）,8G,1TB；128G SSD,i3-7100,,4399.0
26725643323,https://item.jd.com/26725643323.html,联想（Lenovo） 启天M410 i3商用办公台式机电脑整机主机带串口 主机+21.5英寸液晶显示器 I3-6100/4G/1T/定制DVD刻录/集显, 联想（Lenovo）,4G,1T,I3-6100,其它,3599.0
22388360549,https://item.jd.com/22388360549.html,戴尔（DELL） Optiplex3050SFF 迷你主机 办公台式电脑商用台式机i5小主机 迷你机 带21.5英寸显示器 E2216HV i5-7500 8G 1T 集显, 戴尔（DELL）,8G,1T,,,4419.0
22056505012,https://item.jd.com/22056505012.html,戴尔（DELL） OptiPlex7050MT商用台式电脑主机 3年上门 7040升级款 i7-7700 32G 4T HD630集显 加512G固态硬盘（系统可选择）, 戴尔（DELL）,其他,,,,8399.0
14188863675,https://item.jd.com/14188863675.html, 联想（Lenovo）台式机 扬天T4900d商用办公税控台式电脑主机 家用娱乐游戏 标配主机（无显示器） 定制i3-7100/8G/1TB/集成/无光驱, 联想（Lenovo）,8G,500G,,NVIDIA GT730,3199.0
19288724544,https://item.jd.com/19288724544.html,联想（Lenovo）台式机天逸310S/ideacentre310家用娱乐商用办公电脑主机带wifi 天逸310S/A6-9230/4G/1T/集成 主机+19.5英寸显示器+全国联保, 联想（Lenovo）,4G,1T,其它,,2499.0
16634505621,https://item.jd.com/16634505621.html,戴尔（DELL） OptiPlex 3050SFF 商用台式电脑 办公小机箱 便携主机 带23英寸显示器E2316H i5-7500 8G 1T+256G固态 集显, 戴尔（DELL）,4G,,,,4999.0
10394160133,https://item.jd.com/10394160133.html,联想（ThinkServer） TS250（TS240升级版）塔式服务器主机 台式机 CPU i3-7100 4G内存+2T硬盘, 联想（ThinkServer）,,,,,4009.0
10495176594,https://item.jd.com/10495176594.html,联想（Lenovo） ThinkCentre E74/E75商用台式机电脑 财务税控主机 标配主机+20英寸显示器 G4400/4G/500G/集显/无光驱/win7, 联想（Lenovo）,4G,500G,,HD Graphics 2000,3199.0
29987255454,https://item.jd.com/29987255454.html,戴尔（DELL） OptiPlex 3050MT 商用办公台式电脑 3046升级款 单主机 i3-7100 4G 1T 集显 WIN10 标配, 戴尔（DELL）,4G,1T,,,2799.0
34493798492,https://item.jd.com/34493798492.html,联想（Lenovo） 启天M415 商务办公台式机电脑 九针串口无光驱支持win7系统 标配i5-7500 4G 1T 1G独显 W10 主机+商用23英寸显示器, 联想（Lenovo）,4G,1T,,,4999.0
10165401284,https://item.jd.com/10165401284.html,七喜（HEDY） 酷睿I3八代四核处理器商务办公家用台式机电脑主机（i3-8100/1T）企业采购, 七喜（HEDY）,4G,1T,,,2349.0
11477269127,https://item.jd.com/11477269127.html,戴尔（DELL）XPS8930游戏台式机电脑主机 图形工作站 i7-8700/16G/256G固态+2T GTX1070-8G显卡/定制版, 戴尔（DELL）,16G,,,,12299.0
17772769428,https://item.jd.com/17772769428.html,AOC /冠捷23.8英寸 一体机电脑 四核/酷睿七代办公家用台式电脑整机 I5-7400+8G+120G固态+1T(双硬盘), AOC,8G,120G固态+1T机械硬盘,七代I5 7400,,4699.0
30156408989,https://item.jd.com/30156408989.html, 戴尔（DELL） OptiPlex 7050MT商用台式电脑主机 i7高配定制版 单主机 定制五 i7 16G 1T+256G 集显, 戴尔（DELL）,16G,1T,,,5699.0
16057857494,https://item.jd.com/16057857494.html,惠普（HP） 390双核办公家用娱乐台式机电脑大机箱带COM 无线 蓝牙 刻录光驱 主机+23英寸IPS窄边框显示器 G4900 8G 500G机械 DVD 升级版, 惠普（HP）,8G,128G SSD,其它,,3499.0
28493524974,https://item.jd.com/28493524974.html,戴尔（DELL） 成就3268 I3-7100酷睿双核 迷你商务办公台式机电脑 单主机 8G 128G 1T机械 定制, 戴尔（DELL）,,,,其它,3099.0
24607112093,https://item.jd.com/24607112093.html,佐瀚（zuohan） 24英寸一体机电脑 四核/英特尔酷睿I3/i5/i7办公家用游戏台式机电脑整机 英特尔四核+4G+120G固态(高效办公推荐), 佐瀚（zuohan）,4G,,,,1860.0
12549944828,https://item.jd.com/12549944828.html,联想（Lenovo） 启天M2300家用办公税控商用台式电脑主机整机pci-e win10 主机+18.5英寸液晶显示器 标配J3060 2G 500G DVD 带串口, 联想（Lenovo）,其他,500G,J3060,,2349.0
13856825802,https://item.jd.com/13856825802.html,, 联想（Lenovo）,8G,1T,其它,,2199.0
30901997966,https://item.jd.com/30901997966.html,戴尔（DELL）成就Vos3268 商用办公 台式机电脑 迷你主机 财务开票 可改Win7 单主机（定制win7旗舰版版） i3-7100 8G 128G固态硬盘 定制, 戴尔（DELL）,8G,,i3-7100,,2999.0
30904494766,https://item.jd.com/30904494766.html,戴尔（DELL）成就Vos3268 商用办公 台式机电脑 迷你主机 财务开票 可改Win7 单主机（定制win7旗舰版版） G4560 8G 128G固态硬盘 定制, 戴尔（DELL）,8G,,G4560,,2699.0
24673294726,https://item.jd.com/24673294726.html,联想（Lenovo） 家用办公310 台式机电脑整机（ideacentre） Intel 主机+19.5英寸液晶显示器 奔腾四核J4205/4G/1T/集显/W10, 联想（Lenovo）,4G,1T,其它,其它,2599.0
29399327193,https://item.jd.com/29399327193.html,, 小黄鱼（Fishminer）,16G,128G SSD；1TB,,,1599.0
10141360736,https://item.jd.com/10141360736.html,戴尔（DELL） 灵越3670台式机 游戏电脑主机i5-8400 整机含21.5英寸SE2218HV显示器 8G内存/1T机械/集显/标配版, 戴尔（DELL）,8G,,,,4566.0
29006004320,https://item.jd.com/29006004320.html,戴尔（DELL） Vostro成就系列 商用台式电脑 企业办公主机 八代六核i5-8400 16GB 1T+256G固态 1050 4G 定制 单主机, 戴尔（DELL）,16G,1TB；256G SSD,i5-8400,,6099.0
12155122575,https://item.jd.com/12155122575.html,戴尔（DELL） OptiPlex 7050MT 商用台式电脑主机 i5/i7七代四核 i7-7700 8G1T R5430-2G独显 加128G固态硬盘（含键鼠）, 戴尔（DELL）,4G,,,,5499.0
10787751457,https://item.jd.com/10787751457.html,泊顿 一体机电脑四核一体办公电脑台式机 Inter酷睿I3I5I7游戏设计LOL 配置二四核/4G内存/120G固态 19英寸, 泊顿,4G,,,,1699.0
10129796979,https://item.jd.com/10129796979.html,联想(Lenovo)扬天T4900d i5商用办公台式机电脑整机家用游戏娱乐电脑 主机+19.5英寸液晶显示器 I5-7400/8G/1T/2G独显/DVD, 联想（Lenovo）,8G,1T,i5-7400,其它,4999.0
19029140036,https://item.jd.com/19029140036.html,惠普（HP） 小欧 290-p030CN 商用办公家用台式电脑主机 小机箱 WiFi 单主机（不含显示器） i3-6100 8G 1T 集显 升级版, 惠普（HP）,8G,1T,I3-6100,其它,2799.0
26748945504,https://item.jd.com/26748945504.html,戴尔（DELL） OptiPlex 3050MT 商用办公台式电脑整机主机 酷睿i5/i3七代 带21.5英寸显示器-E2216HV i3-7100 8G 1T+128G固态 集显定制, 戴尔（DELL）,8G,1TB；128G SSD,i3-7100,,3899.0
27531765759,https://item.jd.com/27531765759.html,AOC /冠捷 一体机电脑 商务办公家用台式电脑整机 23.8英寸 六代G3900免费升级七代G3930 8G内存+120G+1T双硬盘, AOC,8G,120G+1T,,,3399.0
30635411611,https://item.jd.com/30635411611.html,联想（Lenovo） ThinkCentre M910T高端商务办公家用台式机电脑 DVD刻录光驱 主机+23英寸低蓝光显示器 I7-7700 8G内存 1T硬盘 2G独显, 联想（Lenovo）,8G,1T,,,6399.0
23850549800,https://item.jd.com/23850549800.html,联想（Lenovo） 启天M2300商用家用办公台式电脑主机双核4G500G兼容税控机 主机(无显示器) 标配J3060/4G/500G/DVD/带串并口, 联想（Lenovo）,4G,500G,,,1899.0
26215860367,https://item.jd.com/26215860367.html,AOC 739 24英寸曲面屏一体机电脑 高配台式办公家用游戏 23.6英寸 7代G4560免费升八代G5500t 4G内存120G固态硬盘, AOC,4G,120G固态,七代G4560,,3399.0
13937163326,https://item.jd.com/13937163326.html,联想（Lenovo）【带并口+串口】E74商用办公税控台式电脑主机WIN10/WIN7系统电脑整机 主机+21.5英寸显示器 定制G4400/4G/500G /W7专业版, 联想（Lenovo）,4G,500G,其它,,3399.0
31890127309,https://item.jd.com/31890127309.html,联想（Lenovo）【带并口+串口】E74商用办公税控台式电脑主机WIN10/WIN7系统电脑整机 主机+23.8 英寸超薄显示器IPS 定制i3-6100/4G/500G/W7专业版, 联想（Lenovo）,4G,500G,,,4199.0
32412123516,https://item.jd.com/32412123516.html,联想（Lenovo） 天逸510S 商用办公台式机迷你电脑主机 小机箱内置wifi 蓝牙兼容win7 单主机（不带显示器） 定制i3 4G 512G固态GT1030 2G, 联想（Lenovo）,4G,,,,3899.0
18167681352,https://item.jd.com/18167681352.html,狄派 4G独显/绝地求生吃鸡台式机六核/AMD四核办公游戏GTX1050TI电脑主机台式整机全套 电脑主机（无显示器） 套餐四 i7四核/GTX750Ti 2G独显, 狄派,8G,240G SSD,其它,,2599.0
28634676284,https://item.jd.com/28634676284.html,星俹 曲屏超薄一体机电脑24英寸27英寸酷睿八代四核i3/i5独显吃鸡游戏家用办公台式机主机电脑整机 24平面i38100/8/128/1050吃鸡, 星俹,8G,,,,4198.0
11234228221,https://item.jd.com/11234228221.html,联想（Lenovo） 启天M2300商用家用办公台式电脑双核500G兼容税控开票打印机 主机+21.5英寸普通显示器 定制J3060/8G/500G/DVD/带串并口, 联想（Lenovo）,8G,500G,J3060,,3199.0
14461790185,https://item.jd.com/14461790185.html,戴尔（DELL）商用办公台式电脑 高性能企业主机i7-8700六核 带19.5英寸显示器-E2018HV i7-8700丨8GB丨1TB丨核心显卡, 戴尔（DELL）,8G,1T,i7-8700,,5299.0
26187662020,https://item.jd.com/26187662020.html,戴尔（DELL） OptiPlex 3050MT商用办公台式电脑主机 3046MT升级款 带E2016HV显示器 19.5英寸 i5-7500 8G1T+256G 集显 定制, 戴尔（DELL）,8G,,,,4699.0
31946243769,https://item.jd.com/31946243769.html,AOC 722 21.5英寸超薄 英特尔奔腾/酷睿家用设计办公台式一体机游戏主机电脑整机 【高效办公】I3 7100/4G/120G, AOC,4G,120G固态硬盘,,,3299.0
12194537455,https://item.jd.com/12194537455.html,惠普（HP） 288 G2MT家用办公游戏台式电脑主机3年上门正版win7系统九针串口PCI插槽 单主机 不含显示器 i7-6700/8G/1T+120G/2G独立, 惠普（HP）,8G,1TB；120G SSD,i7-6700,,5699.0
32208381395,https://item.jd.com/32208381395.html,戴尔（DELL) 灵越3477一体机电脑白色台式电脑全套商用家用办公设计23.8英寸窄边框屏 白色 i5 8G 1T+128G固态 独显, 戴尔（DELL）,8G,8G,,,5499.0
10395545175,https://item.jd.com/10395545175.html,戴尔（DELL） Vostro成就-R14N8 商用台式机电脑i5-6400四核 WIN7板载PCI 搭配+E2016HV 19.5英寸LED显示器 (i5-6400 8G 1T+128G固态)定制, 戴尔（DELL）,8G,1TB；128G SSD,I5-6400,,4599.0
32028564024,https://item.jd.com/32028564024.html,戴尔（DELL) 八代处理器台式电脑全套主机灵越3670主机迷你i3/i5商用开票品牌台式机 单主机 八代i7 8G 双硬盘 GTX1060, 戴尔（DELL）,8G,,,,6899.0
19506283672,https://item.jd.com/19506283672.html,联想（Lenovo） 拯救者Y700 家用游戏办公台式机电脑 23英寸套机 i3/4G/1T/GTX750Ti 2G独显 标配, 联想（Lenovo）,4G,1T,,,3999.0
1611276066,https://item.jd.com/1611276066.html,戴尔（DELL） 3668台式电脑主机酷睿I5-7400 单主机 8G/128G+1T/2G显卡/定制版, 戴尔（DELL）,8G,,,其它,4488.0
12436285968,https://item.jd.com/12436285968.html,戴尔（DELL）OptiPlex 7060MT 性能级商用台式机 7050MT升级 I7六核电脑 单主机丨带有线键盘鼠标 i7-8700丨8G丨1T+128G固态丨集显, 戴尔（DELL）,4G,1T,i7-8700,,4999.0
33574260832,https://item.jd.com/33574260832.html,艾尔葳 一体机电脑 办公游戏台式电脑 酷睿i3四线程/4G/120G/21.5英寸, 艾尔葳,4G,120G,,,1799.0
4372470,https://item.jd.com/4372470.html,惠普Z440台式工作站, 惠普（HP）,,,,,10399.0
27998171721,https://item.jd.com/27998171721.html,联想（Lenovo）显示器办公电脑台式机服务器显示器 ThinkVision 中小企业 19.5英寸 LED低蓝光显示器, 联想（Lenovo）,,,,,810.0
21700143066,https://item.jd.com/21700143066.html,惠普（HP） 光影精灵580 590 吃鸡游戏台式电脑主机 游戏主机 家用娱乐台式机 8代 i7-8700 8GB 256G 6G独显 主机+21.5英寸显示器, 惠普（HP）,其他,1TB；128G SSD；256G SSD,,,7899.0
28041160650,https://item.jd.com/28041160650.html,吃鸡游戏电脑主机台式机电脑整机组装机16G/i5-7500独显GTX1050 i配置三（3D设计-GTX1050 2g独显） 主机+21.5显示器, 泊顿,8G,,,,4199.0
29963280512,https://item.jd.com/29963280512.html,AOC 737一体机电脑台式酷睿整机超薄高清VA屏办公游戏23.8英寸 七代I5 7500/8G/120G固态, AOC,8G,120G固态硬盘,,,4679.0
28333071457,https://item.jd.com/28333071457.html,联想（Lenovo） 台式机电脑带光驱四核独显家用游戏学生可升级固态硬盘 兼容xp/win7/10 主机 无显示器 A8-7600 8G 1T机械 2G独显升级, 联想（Lenovo）,8G,1T,A8-7600,,3148.0
32021424645,https://item.jd.com/32021424645.html,戴尔（DELL) 台式电脑成就Vostro3668商用台式机办公家用迷你电脑主机全套品牌机开票电脑 主机+21.5英寸戴尔显示器 七代i5 4G 1T+256G固态 集显, 戴尔（DELL）,4G,,,,4349.0
29551117252,https://item.jd.com/29551117252.html,天虹 台式曲面一体机电脑游戏电竞网咖23.8英寸 i7四核/16G/1TB+120G固态/4G独显, 天虹,16G,1TB机械+120G固态,i7-7700,,6399.0
1553464314,https://item.jd.com/1553464314.html,天虹 迷你主机台式办公电脑商用 酷睿i5/8G/120G SSD, 天虹,4G,120G SSD,,,1499.0
10466068432,https://item.jd.com/10466068432.html,戴尔（DELL）高性能商用办公台式电脑整机企业办公主机Vostro成就-R14N8 I5-7400 单主机 i5 16GB 1TB+128GB固态 集显 定制, 戴尔（DELL）,其他,其他,,,4399.0
13768417903,https://item.jd.com/13768417903.html,海兰 台式办公一体机电脑超薄家用整机全套i3i5i7微边游戏电脑主机 23.8英寸7代I3+8G+360G 设计绘图, 海兰,,,,HD610/HD630,3599.0
25979430861,https://item.jd.com/25979430861.html,联想（Lenovo） 启天M415 商务办公台式机电脑 九针串口无光驱支持win7系统 定制i3-7100 4G 500G 集显 改W7 主机+商用19.5英寸显示器, 联想（Lenovo）,4G,500G,I3-6100,,3499.0
34150284646,https://item.jd.com/34150284646.html,联想（Lenovo）商用办公台式电脑整机 （J3060 4G 500G机械 2G独 win7 带DVD光驱）21.5英寸, 联想（Lenovo）,4G,500G,其它,,3348.0
10649870436,https://item.jd.com/10649870436.html,酷耶（Cooyes） i3双核/GTX1050独显台式机电脑主机整机全套家用商务办公游戏 主机+21.5英寸显示器 套餐二（8G/120G固态/GTX1050独显）, 酷耶（Cooyes）,8G,,,,2899.0
27353508883,https://item.jd.com/27353508883.html,戴尔（DELL） Vos成就3000系列可装WIN7系统板载pci主机商用办公财务税控开票台式机 主机+23.8E2417H显示器1080P 酷睿i3 4G 1T+128G固态/win7定制, 戴尔（DELL）,4G,1TB；128G SSD,i3-7100,,3989.0
21571799275,https://item.jd.com/21571799275.html,联想（ThinkStation) P310 台式机 工作站 DVDRW/3年保修 i3-6100 4G内存 1T硬盘/集成显卡, 联想（Lenovo）,,,,,3499.0
10959624787,https://item.jd.com/10959624787.html,联想（Lenovo） D5055 商用台式电脑 家用办公台式机 电脑主机 单主机(含键鼠)无显示器 A6 7400 4G 1T 2G独显 XP 定制, 联想（Lenovo）,4G,1T,,NVIDIA GT720,2399.0
23174940504,https://item.jd.com/23174940504.html,惠普（HP）Pavilion 畅游人系列390 带串口 WiFi家用游戏办公税控财务开票台式机电脑 i5-8400/4G/1T/集显/win10/标配 主机+23.8英寸高清窄边框显示屏, 惠普（HP）,4G,1T,i5-8400,其它,4699.0
31503075930,https://item.jd.com/31503075930.html,戴尔台式机 OptiPlex 3050MT 七代i3/i5商用办公设计建模台式机电脑主机 主机+21.5英寸LED显示器-SE2218HV 定制i5-7500/4G/1T+128/2G独显, 戴尔（DELL）,4G,,,,4799.0
29644282170,https://item.jd.com/29644282170.html,, 小黄鱼（Fishminer）,8G,128G SSD,,,5198.0
30901997954,https://item.jd.com/30901997954.html,戴尔（DELL）成就Vos3268 商用办公 台式机电脑 迷你主机 财务开票 可改Win7 单主机（定制win10专业版） i3-7100 4G 1T机械硬盘 标配, 戴尔（DELL）,4G,1T,i3-7100,,2599.0
8472379,https://item.jd.com/8472379.html,宏碁SQX4270 340N, 宏碁（acer）,4G,1T,奔腾金牌G5400,集成显卡,2588.0
21125038485,https://item.jd.com/21125038485.html,联想（Lenovo） 拯救者 刃7000Ⅱ 吃鸡游戏台式电脑主机 单主机 i7-8700/8G/1T+128G/3G 定制, 联想（Lenovo）,8G,,,,6999.0
33833895980,https://item.jd.com/33833895980.html,戴尔(DELL) 台式机台式电脑3268主机全套办公商用迷你小主机微型电脑 主机+19.5英寸戴尔显示器 G4560 4G 1TB 集显, 戴尔（DELL）,4G,1T,,,2799.0
11192762007,https://item.jd.com/11192762007.html,惠普（HP） 惠普(HP) 285 Pro G2 MT 商用台式机电脑 Win7 32位 A4 7350B 4G 500G 无光驱 Win7 20显示器, 惠普（HP）,其他,,,,2499.0
1553434278,https://item.jd.com/1553434278.html,天虹 迷你电脑台式小主机 英特尔四核/4G/1TB 机械, 天虹,,1TB,,,1099.0
24357335418,https://item.jd.com/24357335418.html,联想（Lenovo）拯救者刃7000/9000 UIY吃鸡游戏电脑性能独显台式机电脑I7-87 标配主机+(赠送机械游戏键鼠） 定制16G 1T+256G GTX1060 6G, 联想（Lenovo）,16G,1TB；2TB；128G SSD；256G SSD；其他,,,9799.0
27817365032,https://item.jd.com/27817365032.html,联想（Lenovo）拯救者Y700 台式机电脑家用游戏办公主机兼容Win7系统带刻录光驱 23英寸套机 i3-6100/4G/1T/集显/Win10 定制, 联想（Lenovo）,4G,1T,,,3899.0
5866741,https://item.jd.com/5866741.html,惠普Z238(3GW83PA)台式工作站, 惠普（HP）,,,,,5999.0
25444964342,https://item.jd.com/25444964342.html,战翔 台式机八代四核酷睿i3-8100游戏电脑台式主机电脑整机商务办公电脑 电脑主机+24英寸曲屏显示器 套餐三四核i3/8G/120G/1050中效吃鸡, 战翔,8G,,,,3888.0
14278261071,https://item.jd.com/14278261071.html,宏碁（acer）宏基i3台式电脑商用家用游戏台式主机小机箱X4650升级款 【19.5英寸套机】 新140N【G4900 4G 128 集显】, 宏碁（acer）,4G,,,,2499.0
27633857921,https://item.jd.com/27633857921.html,联想台式机电脑ThinkCentre M6600T商用办公台式电脑整机I5四核2G独显DVD刻录 单主机（含键鼠）无显示器 I5-6500 8G 1T+128G 2G 定制, 联想（Lenovo）,8G,,,,4999.0
18494482135,https://item.jd.com/18494482135.html,联想（Lenovo） 扬天M6201C商用台式机电脑PCI插槽 串口支持win7系统 定制i3 8G 1T 光驱 2G独显 改W7 主机+19.5英寸显示器, 联想（Lenovo）,8G,1T,I3-6100,,4499.0
10129803818,https://item.jd.com/10129803818.html,联想(Lenovo)扬天T4900d i5商用办公台式机电脑整机家用游戏娱乐电脑 主机+20英寸液晶显示器 I5-7400/4G/1T/1G独显/DVD, 联想（Lenovo）,4G,1T,i5-7400,其它,4599.0
31263874925,https://item.jd.com/31263874925.html,戴尔（DELL）成就3000系列台式电脑图形工作站主机 I7-8700/16G/256G固态+1T GTX1050Ti-4G显卡, 戴尔（DELL）,16G,,,,7188.0
10173274952,https://item.jd.com/10173274952.html,惠普（HP） EliteDesk 800G3 TWR 政采商务办公台式机电脑 支持win7系统 单主机 i5-7500/4G/1T/光驱刻录, 惠普（HP）,4G,1T,,,4099.0
